RK23 Using Bisection Time Stepping,,RK23 Using Constant E.h Time Stepping,,RK23 Using O(h) Stepping,,RK23 Without Time Stepping,,RK23 Using Bisection Time Stepping,,RK23 Using Constant E.h Time Stepping,,RK23 Using O(h) Stepping,,RK23 Without Time Stepping,
,,,,,,12.69,1.213774,,,,,,,12.69,1.213758
,,,,,,12.692,1.213573,,,,,,,12.692,1.213557
,,,,,,12.694,1.213372,,,,,,,12.694,1.213356
,,,,,,12.696,1.213171,,,,,,,12.696,1.213155
,,,,,,12.698,1.21297,,,,,,,12.698,1.212954
,,,,,,12.7,1.212769,,,,,,,12.7,1.212753
,,,,,,12.702,1.212569,,,,,,,12.702,1.212553
,,,,,,12.704,1.212369,,,,,,,12.704,1.212352
,,,,,,12.706,1.212168,,,,,,,12.706,1.212152
,,,,,,12.708,1.211968,,,,,,,12.708,1.211952
,,,,,,12.71,1.211769,,,,,,,12.71,1.211752
,,,,,,12.712,1.211569,,,,,,,12.712,1.211553
,,,,,,12.714,1.211369,,,,,,,12.714,1.211353
,,,,,,12.716,1.21117,,,,,,,12.716,1.211154
,,,,,,12.718,1.210971,,,,,,,12.718,1.210955
,,,,,,12.72,1.210772,,,,,,,12.72,1.210756
,,,,,,12.722,1.210573,,,,,,,12.722,1.210557
,,,,,,12.724,1.210374,,,,,,,12.724,1.210358
,,,,,,12.726,1.210176,,,,,,,12.726,1.21016
,,,,,,12.728,1.209977,,,,,,,12.728,1.209961
,,,,,,12.73,1.209779,,,,,,,12.73,1.209763
,,,,,,12.732,1.209581,,,,,,,12.732,1.209565
,,,,,,12.734,1.209383,,,,,,,12.734,1.209367
,,,,,,12.736,1.209185,,,,,,,12.736,1.209169
,,,,,,12.738,1.208988,,,,,,,12.738,1.208972
,,,,,,12.74,1.20879,,,,,,,12.74,1.208774
,,,,,,12.742,1.208593,,,,,,,12.742,1.208577
,,,,,,12.744,1.208396,,,,,,,12.744,1.20838
,,,,,,12.746,1.208199,,,,,,,12.746,1.208183
,,,,,,12.748,1.208002,,,,,,,12.748,1.207986
,,,,,,12.75,1.207806,,,,,,,12.75,1.207789
,,,,,,12.752,1.207609,,,,,,,12.752,1.207593
,,,,,,12.754,1.207413,,,,,,,12.754,1.207397
,,,,,,12.756,1.207217,,,,,,,12.756,1.2072
,,,,,,12.758,1.207021,,,,,,,12.758,1.207004
,,,,,,12.76,1.206825,,,,,,,12.76,1.206809
,,,,,,12.762,1.206629,,,,,,,12.762,1.206613
,,,,,,12.764,1.206433,,,,,,,12.764,1.206417
,,,,,,12.766,1.206238,,,,,,,12.766,1.206222
,,,,,,12.768,1.206043,,,,,,,12.768,1.206027
,,,,,,12.77,1.205848,,,,,,,12.77,1.205832
,,,,,,12.772,1.205653,,,,,,,12.772,1.205637
,,,,,,12.774,1.205458,,,,,,,12.774,1.205442
,,,,,,12.776,1.205264,,,,,,,12.776,1.205248
,,,,,,12.778,1.205069,,,,,,,12.778,1.205053
,,,,,,12.78,1.204875,,,,,,,12.78,1.204859
,,,,,,12.782,1.204681,,,,,,,12.782,1.204665
,,,,,,12.784,1.204487,,,,,,,12.784,1.204471
,,,,,,12.786,1.204293,,,,,,,12.786,1.204277
,,,,,,12.788,1.2041,,,,,,,12.788,1.204084
,,,,,,12.79,1.203906,,,,,,,12.79,1.20389
,,,,,,12.792,1.203713,,,,,,,12.792,1.203697
,,,,,,12.794,1.20352,,,,,,,12.794,1.203504
,,,,,,12.796,1.203327,,,,,,,12.796,1.203311
,,,,,,12.798,1.203134,,,,,,,12.798,1.203118
,,,,,,12.8,1.202941,,,,,,,12.8,1.202925
,,,,,,12.802,1.202749,,,,,,,12.802,1.202733
,,,,,,12.804,1.202556,,,,,,,12.804,1.20254
,,,,,,12.806,1.202364,,,,,,,12.806,1.202348
,,,,,,12.808,1.202172,,,,,,,12.808,1.202156
,,,,,,12.81,1.20198,,,,,,,12.81,1.201964
,,,,,,12.812,1.201789,,,,,,,12.812,1.201772
,,,,,,12.814,1.201597,,,,,,,12.814,1.201581
,,,,,,12.816,1.201406,,,,,,,12.816,1.20139
,,,,,,12.818,1.201214,,,,,,,12.818,1.201198
,,,,,,12.82,1.201023,,,,,,,12.82,1.201007
,,,,,,12.822,1.200832,,,,,,,12.822,1.200816
,,,,,,12.824,1.200642,,,,,,,12.824,1.200626
,,,,,,12.826,1.200451,,,,,,,12.826,1.200435
,,,,,,12.828,1.20026,,,,,,,12.828,1.200244
,,,,,,12.83,1.20007,,,,,,,12.83,1.200054
,,,,,,12.832,1.19988,,,,,,,12.832,1.199864
,,,,,,12.834,1.19969,,,,,,,12.834,1.199674
,,,,,,12.836,1.1995,,,,,,,12.836,1.199484
,,,,,,12.838,1.199311,,,,,,,12.838,1.199295
,,,,,,12.84,1.199121,,,,,,,12.84,1.199105
,,,,,,12.842,1.198932,,,,,,,12.842,1.198916
,,,,,,12.844,1.198743,,,,,,,12.844,1.198727
,,,,,,12.846,1.198554,,,,,,,12.846,1.198538
,,,,,,12.848,1.198365,,,,,,,12.848,1.198349
,,,,,,12.85,1.198176,,,,,,,12.85,1.19816
,,,,,,12.852,1.197987,,,,,,,12.852,1.197971
,,,,,,12.854,1.197799,,,,,,,12.854,1.197783
,,,,,,12.856,1.197611,,,,,,,12.856,1.197595
,,,,,,12.858,1.197423,,,,,,,12.858,1.197407
,,,,,,12.86,1.197235,,,,,,,12.86,1.197219
,,,,,,12.862,1.197047,,,,,,,12.862,1.197031
,,,,,,12.864,1.196859,,,,,,,12.864,1.196843
,,,,,,12.866,1.196672,,,,,,,12.866,1.196656
,,,,,,12.868,1.196485,,,,,,,12.868,1.196469
,,,,,,12.87,1.196297,,,,,,,12.87,1.196282
,,,,,,12.872,1.19611,,,,,,,12.872,1.196095
,,,,,,12.874,1.195924,,,,,,,12.874,1.195908
,,,,,,12.876,1.195737,,,,,,,12.876,1.195721
,,,,,,12.878,1.19555,,,,,,,12.878,1.195535
,,,,,,12.88,1.195364,,,,,,,12.88,1.195348
,,,,,,12.882,1.195178,,,,,,,12.882,1.195162
,,,,,,12.884,1.194992,,,,,,,12.884,1.194976
,,,,,,12.886,1.194806,,,,,,,12.886,1.19479
,,,,,,12.888,1.19462,,,,,,,12.888,1.194604
,,,,,,12.89,1.194435,,,,,,,12.89,1.194419
,,,,,,12.892,1.194249,,,,,,,12.892,1.194233
,,,,,,12.894,1.194064,,,,,,,12.894,1.194048
,,,,,,12.896,1.193879,,,,,,,12.896,1.193863
,,,,,,12.898,1.193694,,,,,,,12.898,1.193678
,,,,,,12.9,1.193509,,,,,,,12.9,1.193493
,,,,,,12.902,1.193325,,,,,,,12.902,1.193309
,,,,,,12.904,1.19314,,,,,,,12.904,1.193124
,,,,,,12.906,1.192956,,,,,,,12.906,1.19294
,,,,,,12.908,1.192772,,,,,,,12.908,1.192756
,,,,,,12.91,1.192588,,,,,,,12.91,1.192572
,,,,,,12.912,1.192404,,,,,,,12.912,1.192388
,,,,,,12.914,1.19222,,,,,,,12.914,1.192204
,,,,,,12.916,1.192037,,,,,,,12.916,1.192021
,,,,,,12.918,1.191853,,,,,,,12.918,1.191837
,,,,,,12.92,1.19167,,,,,,,12.92,1.191654
,,,,,,12.922,1.191487,,,,,,,12.922,1.191471
,,,,,,12.924,1.191304,,,,,,,12.924,1.191288
,,,,,,12.926,1.191121,,,,,,,12.926,1.191106
,,,,,,12.928,1.190939,,,,,,,12.928,1.190923
,,,,,,12.93,1.190756,,,,,,,12.93,1.190741
,,,,,,12.932,1.190574,,,,,,,12.932,1.190558
,,,,,,12.934,1.190392,,,,,,,12.934,1.190376
,,,,,,12.936,1.19021,,,,,,,12.936,1.190194
,,,,,,12.938,1.190028,,,,,,,12.938,1.190012
,,,,,,12.94,1.189847,,,,,,,12.94,1.189831
,,,,,,12.942,1.189665,,,,,,,12.942,1.189649
,,,,,,12.944,1.189484,,,,,,,12.944,1.189468
,,,,,,12.946,1.189303,,,,,,,12.946,1.189287
,,,,,,12.948,1.189122,,,,,,,12.948,1.189106
,,,,,,12.95,1.188941,,,,,,,12.95,1.188925
,,,,,,12.952,1.18876,,,,,,,12.952,1.188744
,,,,,,12.954,1.188579,,,,,,,12.954,1.188564
,,,,,,12.956,1.188399,,,,,,,12.956,1.188383
,,,,,,12.958,1.188219,,,,,,,12.958,1.188203
,,,,,,12.96,1.188039,,,,,,,12.96,1.188023
,,,,,,12.962,1.187859,,,,,,,12.962,1.187843
,,,,,,12.964,1.187679,,,,,,,12.964,1.187663
,,,,,,12.966,1.187499,,,,,,,12.966,1.187484
,,,,,,12.968,1.18732,,,,,,,12.968,1.187304
,,,,,,12.97,1.187141,,,,,,,12.97,1.187125
,,,,,,12.972,1.186961,,,,,,,12.972,1.186946
,,,,,,12.974,1.186782,,,,,,,12.974,1.186767
,,,,,,12.976,1.186604,,,,,,,12.976,1.186588
,,,,,,12.978,1.186425,,,,,,,12.978,1.186409
,,,,,,12.98,1.186246,,,,,,,12.98,1.186231
,,,,,,12.982,1.186068,,,,,,,12.982,1.186052
,,,,,,12.984,1.18589,,,,,,,12.984,1.185874
,,,,,,12.986,1.185712,,,,,,,12.986,1.185696
,,,,,,12.988,1.185534,,,,,,,12.988,1.185518
,,,,,,12.99,1.185356,,,,,,,12.99,1.18534
,,,,,,12.992,1.185179,,,,,,,12.992,1.185163
,,,,,,12.994,1.185001,,,,,,,12.994,1.184985
,,,,,,12.996,1.184824,,,,,,,12.996,1.184808
,,,,,,12.998,1.184647,,,,,,,12.998,1.184631
,,,,,,13,1.18447,,,,,,,13,1.184454
,,,,,,13.002,1.184293,,,,,,,13.002,1.184277
,,,,,,13.004,1.184116,,,,,,,13.004,1.1841
,,,,,,13.006,1.18394,,,,,,,13.006,1.183924
,,,,,,13.008,1.183763,,,,,,,13.008,1.183748
,,,,,,13.01,1.183587,,,,,,,13.01,1.183571
,,,,,,13.012,1.183411,,,,,,,13.012,1.183395
,,,,,,13.014,1.183235,,,,,,,13.014,1.18322
,,,,,,13.016,1.18306,,,,,,,13.016,1.183044
,,,,,,13.018,1.182884,,,,,,,13.018,1.182868
,,,,,,13.02,1.182709,,,,,,,13.02,1.182693
,,,,,,13.022,1.182533,,,,,,,13.022,1.182518
,,,,,,13.024,1.182358,,,,,,,13.024,1.182342
,,,,,,13.026,1.182183,,,,,,,13.026,1.182168
,,,,,,13.028,1.182008,,,,,,,13.028,1.181993
,,,,,,13.03,1.181834,,,,,,,13.03,1.181818
,,,,,,13.032,1.181659,,,,,,,13.032,1.181644
,,,,,,13.034,1.181485,,,,,,,13.034,1.181469
,,,,,,13.036,1.181311,,,,,,,13.036,1.181295
,,,,,,13.038,1.181137,,,,,,,13.038,1.181121
,,,,,,13.04,1.180963,,,,,,,13.04,1.180947
,,,,,,13.042,1.180789,,,,,,,13.042,1.180773
,,,,,,13.044,1.180616,,,,,,,13.044,1.1806
,,,,,,13.046,1.180442,,,,,,,13.046,1.180427
,,,,,,13.048,1.180269,,,,,,,13.048,1.180253
,,,,,,13.05,1.180096,,,,,,,13.05,1.18008
,,,,,,13.052,1.179923,,,,,,,13.052,1.179907
,,,,,,13.054,1.17975,,,,,,,13.054,1.179734
,,,,,,13.056,1.179577,,,,,,,13.056,1.179562
,,,,,,13.058,1.179405,,,,,,,13.058,1.179389
,,,,,,13.06,1.179233,,,,,,,13.06,1.179217
,,,,,,13.062,1.17906,,,,,,,13.062,1.179045
,,,,,,13.064,1.178888,,,,,,,13.064,1.178873
,,,,,,13.066,1.178717,,,,,,,13.066,1.178701
,,,,,,13.068,1.178545,,,,,,,13.068,1.178529
,,,,,,13.07,1.178373,,,,,,,13.07,1.178358
,,,,,,13.072,1.178202,,,,,,,13.072,1.178186
,,,,,,13.074,1.178031,,,,,,,13.074,1.178015
,,,,,,13.076,1.17786,,,,,,,13.076,1.177844
,,,,,,13.078,1.177689,,,,,,,13.078,1.177673
,,,,,,13.08,1.177518,,,,,,,13.08,1.177502
,,,,,,13.082,1.177347,,,,,,,13.082,1.177332
,,,,,,13.084,1.177177,,,,,,,13.084,1.177161
,,,,,,13.086,1.177006,,,,,,,13.086,1.176991
,,,,,,13.088,1.176836,,,,,,,13.088,1.176821
,,,,,,13.09,1.176666,,,,,,,13.09,1.176651
,,,,,,13.092,1.176496,,,,,,,13.092,1.176481
,,,,,,13.094,1.176327,,,,,,,13.094,1.176311
,,,,,,13.096,1.176157,,,,,,,13.096,1.176142
,,,,,,13.098,1.175988,,,,,,,13.098,1.175972
,,,,,,13.1,1.175819,,,,,,,13.1,1.175803
,,,,,,13.102,1.175649,,,,,,,13.102,1.175634
,,,,,,13.104,1.175481,,,,,,,13.104,1.175465
,,,,,,13.106,1.175312,,,,,,,13.106,1.175296
,,,,,,13.108,1.175143,,,,,,,13.108,1.175128
,,,,,,13.11,1.174975,,,,,,,13.11,1.174959
,,,,,,13.112,1.174806,,,,,,,13.112,1.174791
,,,,,,13.114,1.174638,,,,,,,13.114,1.174623
,,,,,,13.116,1.17447,,,,,,,13.116,1.174455
,,,,,,13.118,1.174302,,,,,,,13.118,1.174287
,,,,,,13.12,1.174135,,,,,,,13.12,1.174119
,,,,,,13.122,1.173967,,,,,,,13.122,1.173952
,,,,,,13.124,1.1738,,,,,,,13.124,1.173784
,,,,,,13.126,1.173632,,,,,,,13.126,1.173617
,,,,,,13.128,1.173465,,,,,,,13.128,1.17345
,,,,,,13.13,1.173298,,,,,,,13.13,1.173283
,,,,,,13.132,1.173132,,,,,,,13.132,1.173116
,,,,,,13.134,1.172965,,,,,,,13.134,1.172949
,,,,,,13.136,1.172799,,,,,,,13.136,1.172783
,,,,,,13.138,1.172632,,,,,,,13.138,1.172617
,,,,,,13.14,1.172466,,,,,,,13.14,1.172451
,,,,,,13.142,1.1723,,,,,,,13.142,1.172285
,,,,,,13.144,1.172134,,,,,,,13.144,1.172119
,,,,,,13.146,1.171968,,,,,,,13.146,1.171953
,,,,,,13.148,1.171803,,,,,,,13.148,1.171787
,,,,,,13.15,1.171637,,,,,,,13.15,1.171622
,,,,,,13.152,1.171472,,,,,,,13.152,1.171457
,,,,,,13.154,1.171307,,,,,,,13.154,1.171292
,,,,,,13.156,1.171142,,,,,,,13.156,1.171127
,,,,,,13.158,1.170977,,,,,,,13.158,1.170962
,,,,,,13.16,1.170813,,,,,,,13.16,1.170797
,,,,,,13.162,1.170648,,,,,,,13.162,1.170633
,,,,,,13.164,1.170484,,,,,,,13.164,1.170468
,,,,,,13.166,1.17032,,,,,,,13.166,1.170304
,,,,,,13.168,1.170156,,,,,,,13.168,1.17014
,,,,,,13.17,1.169992,,,,,,,13.17,1.169976
,,,,,,13.172,1.169828,,,,,,,13.172,1.169813
,,,,,,13.174,1.169665,,,,,,,13.174,1.169649
,,,,,,13.176,1.169501,,,,,,,13.176,1.169486
,,,,,,13.178,1.169338,,,,,,,13.178,1.169322
,,,,,,13.18,1.169175,,,,,,,13.18,1.169159
,,,,,,13.182,1.169012,,,,,,,13.182,1.168996
,,,,,,13.184,1.168849,,,,,,,13.184,1.168834
,,,,,,13.186,1.168686,,,,,,,13.186,1.168671
,,,,,,13.188,1.168524,,,,,,,13.188,1.168508
,,,,,,13.19,1.168361,,,,,,,13.19,1.168346
,,,,,,13.192,1.168199,,,,,,,13.192,1.168184
,,,,,,13.194,1.168037,,,,,,,13.194,1.168022
,,,,,,13.196,1.167875,,,,,,,13.196,1.16786
,,,,,,13.198,1.167714,,,,,,,13.198,1.167698
,,,,,,13.2,1.167552,,,,,,,13.2,1.167537
,,,,,,13.202,1.167391,,,,,,,13.202,1.167375
,,,,,,13.204,1.167229,,,,,,,13.204,1.167214
,,,,,,13.206,1.167068,,,,,,,13.206,1.167053
,,,,,,13.208,1.166907,,,,,,,13.208,1.166892
,,,,,,13.21,1.166746,,,,,,,13.21,1.166731
,,,,,,13.212,1.166586,,,,,,,13.212,1.16657
,,,,,,13.214,1.166425,,,,,,,13.214,1.16641
,,,,,,13.216,1.166265,,,,,,,13.216,1.166249
,,,,,,13.218,1.166105,,,,,,,13.218,1.166089
,,,,,,13.22,1.165945,,,,,,,13.22,1.165929
,,,,,,13.222,1.165785,,,,,,,13.222,1.165769
,,,,,,13.224,1.165625,,,,,,,13.224,1.165609
,,,,,,13.226,1.165465,,,,,,,13.226,1.16545
,,,,,,13.228,1.165306,,,,,,,13.228,1.16529
,,,,,,13.23,1.165147,,,,,,,13.23,1.165131
,,,,,,13.232,1.164987,,,,,,,13.232,1.164972
,,,,,,13.234,1.164828,,,,,,,13.234,1.164813
,,,,,,13.236,1.164669,,,,,,,13.236,1.164654
,,,,,,13.238,1.164511,,,,,,,13.238,1.164495
,,,,,,13.24,1.164352,,,,,,,13.24,1.164337
,,,,,,13.242,1.164194,,,,,,,13.242,1.164179
,,,,,,13.244,1.164036,,,,,,,13.244,1.16402
,,,,,,13.246,1.163878,,,,,,,13.246,1.163862
,,,,,,13.248,1.16372,,,,,,,13.248,1.163704
,,,,,,13.25,1.163562,,,,,,,13.25,1.163546
,,,,,,13.252,1.163404,,,,,,,13.252,1.163389
,,,,,,13.254,1.163247,,,,,,,13.254,1.163231
,,,,,,13.256,1.163089,,,,,,,13.256,1.163074
,,,,,,13.258,1.162932,,,,,,,13.258,1.162917
,,,,,,13.26,1.162775,,,,,,,13.26,1.16276
,,,,,,13.262,1.162618,,,,,,,13.262,1.162603
,,,,,,13.264,1.162462,,,,,,,13.264,1.162446
,,,,,,13.266,1.162305,,,,,,,13.266,1.16229
,,,,,,13.268,1.162149,,,,,,,13.268,1.162133
,,,,,,13.27,1.161992,,,,,,,13.27,1.161977
,,,,,,13.272,1.161836,,,,,,,13.272,1.161821
,,,,,,13.274,1.16168,,,,,,,13.274,1.161665
,,,,,,13.276,1.161524,,,,,,,13.276,1.161509
,,,,,,13.278,1.161369,,,,,,,13.278,1.161353
,,,,,,13.28,1.161213,,,,,,,13.28,1.161198
,,,,,,13.282,1.161058,,,,,,,13.282,1.161042
,,,,,,13.284,1.160903,,,,,,,13.284,1.160887
,,,,,,13.286,1.160747,,,,,,,13.286,1.160732
,,,,,,13.288,1.160593,,,,,,,13.288,1.160577
,,,,,,13.29,1.160438,,,,,,,13.29,1.160423
,,,,,,13.292,1.160283,,,,,,,13.292,1.160268
,,,,,,13.294,1.160129,,,,,,,13.294,1.160113
,,,,,,13.296,1.159974,,,,,,,13.296,1.159959
,,,,,,13.298,1.15982,,,,,,,13.298,1.159805
,,,,,,13.3,1.159666,,,,,,,13.3,1.159651
,,,,,,13.302,1.159512,,,,,,,13.302,1.159497
,,,,,,13.304,1.159359,,,,,,,13.304,1.159343
,,,,,,13.306,1.159205,,,,,,,13.306,1.15919
,,,,,,13.308,1.159052,,,,,,,13.308,1.159036
,,,,,,13.31,1.158898,,,,,,,13.31,1.158883
,,,,,,13.312,1.158745,,,,,,,13.312,1.15873
,,,,,,13.314,1.158592,,,,,,,13.314,1.158577
,,,,,,13.316,1.15844,,,,,,,13.316,1.158424
,,,,,,13.318,1.158287,,,,,,,13.318,1.158272
,,,,,,13.32,1.158134,,,,,,,13.32,1.158119
,,,,,,13.322,1.157982,,,,,,,13.322,1.157967
,,,,,,13.324,1.15783,,,,,,,13.324,1.157815
,,,,,,13.326,1.157678,,,,,,,13.326,1.157663
,,,,,,13.328,1.157526,,,,,,,13.328,1.157511
,,,,,,13.33,1.157374,,,,,,,13.33,1.157359
,,,,,,13.332,1.157223,,,,,,,13.332,1.157207
,,,,,,13.334,1.157071,,,,,,,13.334,1.157056
,,,,,,13.336,1.15692,,,,,,,13.336,1.156905
,,,,,,13.338,1.156769,,,,,,,13.338,1.156754
,,,,,,13.34,1.156618,,,,,,,13.34,1.156603
,,,,,,13.342,1.156467,,,,,,,13.342,1.156452
,,,,,,13.344,1.156316,,,,,,,13.344,1.156301
,,,,,,13.346,1.156166,,,,,,,13.346,1.15615
,,,,,,13.348,1.156015,,,,,,,13.348,1.156
,,,,,,13.35,1.155865,,,,,,,13.35,1.15585
,,,,,,13.352,1.155715,,,,,,,13.352,1.1557
,,,,,,13.354,1.155565,,,,,,,13.354,1.15555
,,,,,,13.356,1.155415,,,,,,,13.356,1.1554
,,,,,,13.358,1.155265,,,,,,,13.358,1.15525
,,,,,,13.36,1.155116,,,,,,,13.36,1.155101
,,,,,,13.362,1.154967,,,,,,,13.362,1.154951
,,,,,,13.364,1.154817,,,,,,,13.364,1.154802
,,,,,,13.366,1.154668,,,,,,,13.366,1.154653
,,,,,,13.368,1.154519,,,,,,,13.368,1.154504
,,,,,,13.37,1.154371,,,,,,,13.37,1.154356
,,,,,,13.372,1.154222,,,,,,,13.372,1.154207
,,,,,,13.374,1.154074,,,,,,,13.374,1.154059
,,,,,,13.376,1.153925,,,,,,,13.376,1.15391
,,,,,,13.378,1.153777,,,,,,,13.378,1.153762
,,,,,,13.38,1.153629,,,,,,,13.38,1.153614
,,,,,,13.382,1.153481,,,,,,,13.382,1.153466
,,,,,,13.384,1.153334,,,,,,,13.384,1.153319
,,,,,,13.386,1.153186,,,,,,,13.386,1.153171
,,,,,,13.388,1.153039,,,,,,,13.388,1.153024
,,,,,,13.39,1.152891,,,,,,,13.39,1.152876
,,,,,,13.392,1.152744,,,,,,,13.392,1.152729
,,,,,,13.394,1.152597,,,,,,,13.394,1.152582
,,,,,,13.396,1.152451,,,,,,,13.396,1.152435
,,,,,,13.398,1.152304,,,,,,,13.398,1.152289
,,,,,,13.4,1.152157,,,,,,,13.4,1.152142
,,,,,,13.402,1.152011,,,,,,,13.402,1.151996
,,,,,,13.404,1.151865,,,,,,,13.404,1.15185
,,,,,,13.406,1.151719,,,,,,,13.406,1.151704
,,,,,,13.408,1.151573,,,,,,,13.408,1.151558
,,,,,,13.41,1.151427,,,,,,,13.41,1.151412
,,,,,,13.412,1.151282,,,,,,,13.412,1.151266
,,,,,,13.414,1.151136,,,,,,,13.414,1.151121
,,,,,,13.416,1.150991,,,,,,,13.416,1.150976
,,,,,,13.418,1.150846,,,,,,,13.418,1.150831
,,,,,,13.42,1.150701,,,,,,,13.42,1.150686
,,,,,,13.422,1.150556,,,,,,,13.422,1.150541
,,,,,,13.424,1.150411,,,,,,,13.424,1.150396
,,,,,,13.426,1.150266,,,,,,,13.426,1.150251
,,,,,,13.428,1.150122,,,,,,,13.428,1.150107
,,,,,,13.43,1.149978,,,,,,,13.43,1.149963
,,,,,,13.432,1.149834,,,,,,,13.432,1.149819
,,,,,,13.434,1.14969,,,,,,,13.434,1.149675
,,,,,,13.436,1.149546,,,,,,,13.436,1.149531
,,,,,,13.438,1.149402,,,,,,,13.438,1.149387
,,,,,,13.44,1.149259,,,,,,,13.44,1.149244
,,,,,,13.442,1.149115,,,,,,,13.442,1.1491
,,,,,,13.444,1.148972,,,,,,,13.444,1.148957
,,,,,,13.446,1.148829,,,,,,,13.446,1.148814
,,,,,,13.448,1.148686,,,,,,,13.448,1.148671
,,,,,,13.45,1.148543,,,,,,,13.45,1.148528
,,,,,,13.452,1.148401,,,,,,,13.452,1.148386
,,,,,,13.454,1.148258,,,,,,,13.454,1.148243
,,,,,,13.456,1.148116,,,,,,,13.456,1.148101
,,,,,,13.458,1.147974,,,,,,,13.458,1.147959
,,,,,,13.46,1.147832,,,,,,,13.46,1.147817
,,,,,,13.462,1.14769,,,,,,,13.462,1.147675
,,,,,,13.464,1.147548,,,,,,,13.464,1.147533
,,,,,,13.466,1.147406,,,,,,,13.466,1.147391
,,,,,,13.468,1.147265,,,,,,,13.468,1.14725
,,,,,,13.47,1.147124,,,,,,,13.47,1.147109
,,,,,,13.472,1.146982,,,,,,,13.472,1.146967
,,,,,,13.474,1.146841,,,,,,,13.474,1.146826
,,,,,,13.476,1.146701,,,,,,,13.476,1.146686
,,,,,,13.478,1.14656,,,,,,,13.478,1.146545
,,,,,,13.48,1.146419,,,,,,,13.48,1.146404
,,,,,,13.482,1.146279,,,,,,,13.482,1.146264
,,,,,,13.484,1.146139,,,,,,,13.484,1.146124
,,,,,,13.486,1.145999,,,,,,,13.486,1.145984
,,,,,,13.488,1.145859,,,,,,,13.488,1.145844
,,,,,,13.49,1.145719,,,,,,,13.49,1.145704
,,,,,,13.492,1.145579,,,,,,,13.492,1.145564
,,,,,,13.494,1.14544,,,,,,,13.494,1.145425
,,,,,,13.496,1.1453,,,,,,,13.496,1.145285
,,,,,,13.498,1.145161,,,,,,,13.498,1.145146
,,,,,,13.5,1.145022,,,,,,,13.5,1.145007
,,,,,,13.502,1.144883,,,,,,,13.502,1.144868
,,,,,,13.504,1.144744,,,,,,,13.504,1.144729
,,,,,,13.506,1.144606,,,,,,,13.506,1.144591
,,,,,,13.508,1.144467,,,,,,,13.508,1.144452
,,,,,,13.51,1.144329,,,,,,,13.51,1.144314
,,,,,,13.512,1.144191,,,,,,,13.512,1.144176
,,,,,,13.514,1.144052,,,,,,,13.514,1.144038
,,,,,,13.516,1.143915,,,,,,,13.516,1.1439
,,,,,,13.518,1.143777,,,,,,,13.518,1.143762
,,,,,,13.52,1.143639,,,,,,,13.52,1.143624
,,,,,,13.522,1.143502,,,,,,,13.522,1.143487
,,,,,,13.524,1.143364,,,,,,,13.524,1.14335
,,,,,,13.526,1.143227,,,,,,,13.526,1.143212
,,,,,,13.528,1.14309,,,,,,,13.528,1.143075
,,,,,,13.53,1.142953,,,,,,,13.53,1.142938
,,,,,,13.532,1.142817,,,,,,,13.532,1.142802
,,,,,,13.534,1.14268,,,,,,,13.534,1.142665
,,,,,,13.536,1.142544,,,,,,,13.536,1.142529
,,,,,,13.538,1.142407,,,,,,,13.538,1.142393
,,,,,,13.54,1.142271,,,,,,,13.54,1.142256
,,,,,,13.542,1.142135,,,,,,,13.542,1.14212
,,,,,,13.544,1.141999,,,,,,,13.544,1.141985
,,,,,,13.546,1.141864,,,,,,,13.546,1.141849
,,,,,,13.548,1.141728,,,,,,,13.548,1.141713
,,,,,,13.55,1.141593,,,,,,,13.55,1.141578
,,,,,,13.552,1.141458,,,,,,,13.552,1.141443
,,,,,,13.554,1.141323,,,,,,,13.554,1.141308
,,,,,,13.556,1.141188,,,,,,,13.556,1.141173
,,,,,,13.558,1.141053,,,,,,,13.558,1.141038
,,,,,,13.56,1.140918,,,,,,,13.56,1.140903
,,,,,,13.562,1.140784,,,,,,,13.562,1.140769
,,,,,,13.564,1.140649,,,,,,,13.564,1.140634
,,,,,,13.566,1.140515,,,,,,,13.566,1.1405
,,,,,,13.568,1.140381,,,,,,,13.568,1.140366
,,,,,,13.57,1.140247,,,,,,,13.57,1.140232
,,,,,,13.572,1.140113,,,,,,,13.572,1.140098
,,,,,,13.574,1.13998,,,,,,,13.574,1.139965
,,,,,,13.576,1.139846,,,,,,,13.576,1.139831
,,,,,,13.578,1.139713,,,,,,,13.578,1.139698
,,,,,,13.58,1.13958,,,,,,,13.58,1.139565
,,,,,,13.582,1.139447,,,,,,,13.582,1.139432
,,,,,,13.584,1.139314,,,,,,,13.584,1.139299
,,,,,,13.586,1.139181,,,,,,,13.586,1.139166
,,,,,,13.588,1.139048,,,,,,,13.588,1.139033
,,,,,,13.59,1.138916,,,,,,,13.59,1.138901
,,,,,,13.592,1.138784,,,,,,,13.592,1.138769
,,,,,,13.594,1.138651,,,,,,,13.594,1.138637
,,,,,,13.596,1.138519,,,,,,,13.596,1.138505
,,,,,,13.598,1.138388,,,,,,,13.598,1.138373
,,,,,,13.6,1.138256,,,,,,,13.6,1.138241
,,,,,,13.602,1.138124,,,,,,,13.602,1.138109
,,,,,,13.604,1.137993,,,,,,,13.604,1.137978
,,,,,,13.606,1.137861,,,,,,,13.606,1.137847
,,,,,,13.608,1.13773,,,,,,,13.608,1.137716
,,,,,,13.61,1.137599,,,,,,,13.61,1.137585
,,,,,,13.612,1.137469,,,,,,,13.612,1.137454
