Vgs     Vds     Ids
5	1.8	0.004077799
5	1.85	0.004115754
5	1.9	0.004150444
5	1.95	0.004181805
5	2	0.00420991
5	2.05	0.004235448
5	2.1	0.004258142
5	2.15	0.004278295
5	2.2	0.004296891
5	2.25	0.004312962
5	2.3	0.004327773
5	2.35	0.004340545
5	2.4	0.004352577
5	2.45	0.004363013
5	2.5	0.004372464
5	2.55	0.004380944
5	2.6	0.004388823
5	2.65	0.0043953
5	2.7	0.004401806
5	2.75	0.004407675
5	2.8	0.004413825
5	2.85	0.004417955
5	2.9	0.004423581
5	2.95	0.004427874
5	3	0.004432526
5	3.05	0.004435821
5	3.1	0.004439668
5	3.15	0.004443553
5	3.2	0.004446329
5	3.25	0.004448967
5	3.3	0.004452234
5	3.35	0.004455206
5	3.4	0.004458749
5	3.45	0.004460849
5	3.5	0.004462871
5	3.55	0.004465827
5	3.6	0.004467817
5	3.65	0.004470377
5	3.7	0.00447256
5	3.75	0.00447467
5	3.8	0.004477122
5	3.85	0.004478977
5	3.9	0.00448083
5	3.95	0.004482634
5	4	0.004484221
5	4.05	0.004486245
5	4.1	0.004487978
5	4.15	0.00448924
5	4.2	0.004491265
5	4.25	0.004492478
5	4.3	0.004494218
5	4.35	0.004495889
5	4.4	0.004497236
5	4.45	0.004498696
5	4.5	0.004499399
5	4.55	0.004501332
5	4.6	0.00450258
5	4.65	0.004504371
5	4.7	0.004505627
5	4.75	0.004507013
5	4.8	0.004508109
5	4.85	0.004509327
5	4.9	0.00451043
5	4.95	0.004512028
5	5	0.004513173
